model_short,condition,item_id,family,correct,finish_reason,wall_ms,output_tokens,output_sha256
26b,n4,mbpp-028,mbpp,True,stop,414.858377,113,7f2ffc0dc71f42137098faf710ad71b1e8c9d418124541aa4ef79e84738101a1
26b,n4,mmlu_pro-057,mmlu_pro,True,stop,226.168948,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
26b,n4,gsm8k-039,gsm8k,True,stop,1316.78902,398,6d5f64ea3210338ffd9f147226ce4a8b80e7525b82ac679e63d27fef15d3d8c0
26b,n4,mmlu_pro-056,mmlu_pro,True,stop,156.981762,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
26b,n4,mmlu_pro-042,mmlu_pro,False,stop,174.432871,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
26b,n4,mmlu_pro-055,mmlu_pro,True,stop,139.23746,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
26b,n4,ifeval-037,ifeval,True,stop,2405.495558,514,be3aa30a66854c290f1e767c1d163998aaccc5221bd1c20b7ad3515c24194ec9
26b,n4,mmlu_pro-045,mmlu_pro,True,stop,311.054321,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
26b,n4,gsm8k-011,gsm8k,True,stop,401.174842,76,6fd3329dcc91917a4f464531f3fc8f064cf8576f5d08aec7ffefd66b99fa5a0b
26b,n4,ifeval-025,ifeval,True,stop,2722.524331,566,db5ced05b1f3e89b4b3acd9058c3a9f137c0b2dfe4d6c9c55fa776ced6f46e81
26b,n4,mbpp-016,mbpp,True,stop,1270.841805,366,1f51b0228e4ca2b604632f7260de7773dda64dffb80078a3d9d10caed9604977
26b,n4,gsm8k-025,gsm8k,True,stop,582.539662,155,c8b7111bea2fb5b82761816643a84bdcbcd828be1a38815bb5d2d730db7dc57e
26b,n4,mmlu_pro-048,mmlu_pro,True,stop,137.726026,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
26b,n4,gsm8k-005,gsm8k,True,stop,557.263738,162,0fbac390c1d811bf608f1fc955d2a8ac95a5485aa45c1f7b5faeb1c43a7c2bf1
26b,n4,gsm8k-028,gsm8k,True,stop,379.258501,99,3654389e0f19b63dc58e4bb4203f6bcb9eb9053dc2842f6f83f5621138b48a52
26b,n4,mbpp-013,mbpp,True,stop,433.404362,119,ba87158c7b788cf7dab68009d329d431cf9b41debd6418b4d344e78a2818f0b1
26b,off_a,ifeval-034,ifeval,True,stop,1504.458594,254,1aa3b92cbfb073d00deab02f02feaa8c98f1f4a5c89be22968a521f4aaccdf05
26b,off_a,gsm8k-049,gsm8k,True,stop,970.425831,155,a921334228865af0f481d9614e18b40bde5bb1eb113e6dcf49e733cb3c12637e
26b,off_a,ifeval-031,ifeval,True,stop,589.700167,91,ce500f47f1dc446bbbfe222f85efb7133063d0df04dcb58953dae68f1924ab38
26b,off_a,mbpp-000,mbpp,True,stop,238.980373,26,90666dec8e32d5e80e629629c1213cbb2d7b2f3cfca888f1faefc83af9f0625d
26b,off_a,mbpp-030,mbpp,True,stop,768.662959,114,41dd0452b8460de3285cbea232b939d0c6ae050c78c11387cbb2b00d0fffa4fe
26b,off_a,gsm8k-007,gsm8k,True,stop,1274.253667,200,1891cbc86f9a3cd2ab93e1cd1592c5399ff2b033854438af36ef1acb54c337c5
26b,off_a,mmlu_pro-050,mmlu_pro,False,stop,191.229587,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
26b,off_a,mmlu_pro-038,mmlu_pro,True,stop,140.605851,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
26b,off_a,gsm8k-006,gsm8k,True,stop,914.233831,148,a6289379bd2c55ce8003d9dc822ad46219637c542f5b66b7f4caf667132f4525
26b,off_a,gsm8k-010,gsm8k,True,stop,935.398471,151,116fae4b398a1c6af9e740f044687684e2ef8811256c0f63f3d9f9732ff1f5da
26b,off_a,mbpp-012,mbpp,True,stop,723.668014,108,1078dbec8ca4b236b331f9fad83589018f9ff736bd31e6eda8d2faa26ec2f829
26b,off_a,mbpp-038,mbpp,True,stop,436.003474,58,3d96f137f89b31b2626ee0667d02d2eef0b076b9d3191d5b47e56ea615174d56
26b,off_a,ifeval-006,ifeval,True,stop,589.573867,90,b927bf3f8943f8a7a265c80215ac4f1c8f4ad1e204bb9d92b1be9beaf6bd7fab
26b,off_a,mmlu_pro-048,mmlu_pro,True,stop,133.366852,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
26b,off_a,gsm8k-000,gsm8k,True,stop,456.201016,67,f99f1f07bc6c8b927a875540c87d76c49387ced4c7cc4bfff6f52bb57b884322
26b,off_a,gsm8k-015,gsm8k,True,stop,753.024953,121,0c34b6241bb6001e6107e95e7cfbf2b2db323537e536062320106a6736825bfc
26b,off_a,gsm8k-014,gsm8k,True,stop,1763.584637,291,b9b872123eb9c96cc9edd4955a6776af862f65cef7ace2c5b7246fc93fd58751
26b,off_a,mmlu_pro-015,mmlu_pro,True,stop,164.344132,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
26b,off_a,ifeval-009,ifeval,True,stop,2450.771191,418,804a4f7a47271fae84740eb9cdb89c76e522624f9a15d15040266182270230d0
26b,off_a,mbpp-028,mbpp,True,stop,769.262007,113,7f2ffc0dc71f42137098faf710ad71b1e8c9d418124541aa4ef79e84738101a1
26b,off_a,ifeval-037,ifeval,True,stop,3108.080859,535,14c56c570e1a1437528bbd86af58547e7793a61008275b50dc85b3bf2ef52f40
26b,off_a,mbpp-001,mbpp,True,stop,685.162462,97,6478c8d5903e00bd0706c92d498bf39ba1aad0b762d708a3b2c1a97582c8d08e
26b,off_a,mbpp-017,mbpp,True,stop,1448.616516,236,18d1138647779337b11a39d2b8387eb8a97b55f89b11198a54c9722aca7615af
26b,off_a,mbpp-010,mbpp,True,stop,2208.957346,370,a1970b737367563ae31a33fd61bf0b450a4a5e7df3ae4f2c97eee4f926e293e0
26b,off_a,ifeval-001,ifeval,True,stop,1249.256022,199,996c9441b85949ca1d95d229a04e1ff925391aa24a91c3576ae178b3ee028ffb
26b,off_a,mbpp-018,mbpp,True,stop,1703.769713,280,d856204749b16006a815d2aa21610d0b500d00cda76ea59661bb7b58918512f3
26b,off_a,gsm8k-013,gsm8k,True,stop,965.867727,146,3b6de6d89d518338f391a52af3c9f0a612bd0f89fef853ddd76b7265940acf98
26b,off_a,ifeval-000,ifeval,True,stop,1162.792843,190,62865df11dc7316760c8da3c3db932600a61f110179d770d7bcb356ffdad2d18
26b,off_a,gsm8k-023,gsm8k,True,stop,2047.588434,342,6db9236089135f8aae64301261fc788894abadbb7a49efe33ef5e2227301348f
26b,off_a,mmlu_pro-016,mmlu_pro,True,stop,173.472039,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
26b,off_a,mmlu_pro-044,mmlu_pro,True,stop,164.866596,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
26b,off_a,ifeval-036,ifeval,True,stop,1083.143143,178,5baa661497e0d749f1fb2c03f6307d447f83c29c4d9ec01d6cd7b127c9e6e192
26b,off_a,mmlu_pro-006,mmlu_pro,True,stop,186.157993,5,383107968fb4dbad920fba520520a41a0449a7214bbf4a8288643187983af7c9
26b,off_a,ifeval-033,ifeval,True,stop,278.780811,26,4569db9645b782aab0f20f3e2d379ae623926452c611a07c4d66c6083a2ee180
26b,off_a,mbpp-011,mbpp,True,stop,420.618095,54,6b02601a9416085c3183af8cf8867cfdfc5578b9bb1b9a4d8e7c27d331e2bd58
26b,off_a,mbpp-003,mbpp,True,stop,269.963107,26,2369d5861c9378ec1edd7526f1a7312ee1942a946ef1ad07c6d3816877ac5930
26b,off_a,gsm8k-030,gsm8k,True,stop,1761.694346,295,0515917676e403ef2626adbc85484b3b3bc3c1be88d2d3ab37fbefc7c74a47a0
26b,off_a,ifeval-021,ifeval,True,stop,1042.036719,161,0b542fce93c8f8a9d078b7f3055fc443fd3ace5e844601abf276a307f967f0ca
26b,off_a,gsm8k-021,gsm8k,True,stop,1009.287594,159,4815274e312d9059665bae7673f7df2578dc9639d9fc2937bd418ddd2a3d62be
26b,off_a,mmlu_pro-059,mmlu_pro,False,stop,160.663338,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
26b,off_a,gsm8k-047,gsm8k,True,stop,600.096299,89,6769150415ae1694bc3ecb3dc6de73a2b636f20fff6772260fe8d4886f1514c2
26b,off_a,mbpp-004,mbpp,False,stop,397.607188,53,573070133826250b34f2703a3408676b7e98ebe023e96a87ed7811d99a494207
26b,off_a,gsm8k-008,gsm8k,True,stop,1237.772418,200,96a8ecaedc11db6b14664bf5cdcdf00ba6384421d47eba4813388d818e5d0592
26b,off_a,mbpp-005,mbpp,False,stop,458.084995,54,4cedae0362c3d366f4e00ef222e2edbd10df886eb058c5b86e6a791e1f81f2a3
26b,off_a,ifeval-028,ifeval,True,stop,2986.385711,500,193e627d540428732b7967b19ca33aa6f48e40e301bd325682c84411cfe48380
26b,off_a,mmlu_pro-049,mmlu_pro,False,stop,198.334478,5,44bbaa39dea1d8838a3788f80b48ef0ed54d451655d0bf526734658ec6af622f
26b,off_a,ifeval-038,ifeval,True,stop,213.759972,22,b8f92532cafbc136992d57c88773e682c2d8d27746d52b7e1e19774fd5ba3c4c
26b,off_a,gsm8k-027,gsm8k,True,stop,1735.206523,290,dd523ab7a00db52d79d5682906f582247f3740e73d0279f093d5e5b43a1215e6
26b,off_a,ifeval-020,ifeval,True,stop,1952.158049,326,479305446a1f16f9cfc5c1d002dced908bd5b69f2c67e0c834bcb4eeacae23aa
26b,off_a,mmlu_pro-024,mmlu_pro,False,stop,168.834982,5,79c14ef69b8803008a7947090ee9d8b4065c49bc1b60dd0d647e9b27f2aac0bd
26b,off_a,gsm8k-035,gsm8k,False,stop,2270.520243,378,ddff3c94538438170fcf5775767bddb9c324f2b3727f3c842e00f67f6f70560f
26b,off_a,mbpp-034,mbpp,True,stop,512.45369,69,4d4c443c56995d741be7f465d8ba1d11626bf410877b275614a2576d65d752cb
26b,off_a,gsm8k-052,gsm8k,True,stop,1277.999858,210,b2ee88edadbf6bd31f3a0bf9d3a8620bcd3fa19ef4aa75a5521f36b52ab35657
26b,off_a,mmlu_pro-027,mmlu_pro,False,stop,144.304268,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
26b,off_a,mbpp-016,mbpp,True,stop,2166.898228,362,8b60ed18501d6ed55cb0dc2385b5be7a2757fe92a85ae9d60a7ead5adfae3f58
26b,off_a,mmlu_pro-003,mmlu_pro,True,stop,205.034802,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
26b,off_a,gsm8k-050,gsm8k,False,stop,969.627789,156,2a1bf8233466fcbade455f01305a70cc8bac568ee373a2d30dd46d23e028bd00
26b,off_a,gsm8k-038,gsm8k,False,stop,1805.295809,296,398bb1531e3285066ca0c6bc22c1ad7771f9848f3325bf63eade62cb34f12876
26b,off_a,ifeval-035,ifeval,True,stop,226.518627,24,27bde82252aa58683d089ea6213381f0714b4e5de7b775ca16bef3dd884c3b8b
26b,off_a,ifeval-018,ifeval,False,stop,3198.691575,549,d9f0174c3c7320394904f076cfb4b4c8c2a316456df063e4ce7e0232c064df81
26b,off_a,ifeval-030,ifeval,True,stop,3798.733493,644,edfcfdf7d8e47e87d88e4501d7a2f2247753f1c67b2b8a4839af6b77d4cb6237
26b,off_a,gsm8k-016,gsm8k,False,length,3091.293163,512,9fadfc3ec5ceaec264ee4bcf9d41cc628da626f7292ebd8352510afbeeb98654
26b,off_a,gsm8k-046,gsm8k,True,stop,656.264337,95,86d30290de25e4720e2188dd8eab4baf1ecfe58d9e5c7261782243773e39579c
26b,off_a,mmlu_pro-026,mmlu_pro,False,stop,120.08227,5,44bbaa39dea1d8838a3788f80b48ef0ed54d451655d0bf526734658ec6af622f
26b,off_a,gsm8k-055,gsm8k,True,stop,1029.447745,161,567114c50963387e618870f30d22c94c3b6eb56fa6452f8d99c3329912132cfa
26b,off_a,ifeval-011,ifeval,True,stop,425.371892,62,a8d3947f2034dd9bc2e319bd2ca5a35ed0a852acc7cd07fd55ce4d013ef3d294
26b,off_a,mmlu_pro-053,mmlu_pro,False,stop,152.489507,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
26b,off_a,ifeval-015,ifeval,True,stop,697.97159,111,0c8c041b7da93fbb055acdc8bafebd28f2cb930d6f92bc8e58273575fb885009
26b,off_a,mmlu_pro-010,mmlu_pro,True,stop,176.30145,5,79c14ef69b8803008a7947090ee9d8b4065c49bc1b60dd0d647e9b27f2aac0bd
26b,off_a,mmlu_pro-055,mmlu_pro,True,stop,185.542822,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
26b,off_a,mmlu_pro-045,mmlu_pro,True,stop,232.341745,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
26b,off_a,gsm8k-045,gsm8k,True,stop,1222.762413,184,b3a13802a5fa6ccfd877dc69300a6ea7f4b2a25e8cd61a3e3e769927dc731060
26b,off_a,mmlu_pro-046,mmlu_pro,False,stop,200.014927,5,44bbaa39dea1d8838a3788f80b48ef0ed54d451655d0bf526734658ec6af622f
26b,off_a,mbpp-023,mbpp,False,length,3078.226485,512,7d9f185741272e542d0eb2e10d995b2cfecc8247ccf3dc1003b48aef3d12c419
26b,off_a,ifeval-032,ifeval,True,stop,230.480166,17,072670cc6bc912bb9c592e628810efc6f97d812d3e1084a7fa11ecea3be4c928
26b,off_a,gsm8k-059,gsm8k,True,stop,1367.14366,226,175bf8a941d4213d15ee5d3924735f70fb044341913435c91a02c91db416ec87
26b,off_a,mmlu_pro-022,mmlu_pro,True,stop,199.720756,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
26b,off_a,gsm8k-057,gsm8k,True,stop,1308.672124,204,4f91c53b4d9312f33eb5750ec094843055e4ec241185b275727917301dea850f
26b,off_a,ifeval-008,ifeval,False,stop,1055.456621,168,4019026215d9400abfc6687627d44ae78dd2cce7d063113f06562f1e211bc6cb
26b,off_a,mmlu_pro-052,mmlu_pro,True,stop,192.56828,5,79c14ef69b8803008a7947090ee9d8b4065c49bc1b60dd0d647e9b27f2aac0bd
26b,off_a,mmlu_pro-017,mmlu_pro,False,stop,215.389922,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
26b,off_a,gsm8k-044,gsm8k,True,stop,1546.227115,251,682e335c7fc8ceb5144362f2d6a6b5d8dfc5f1e7451b5930102bda3e23562b7c
26b,off_a,ifeval-023,ifeval,True,stop,1372.185855,227,61bda213966eb427e8a56ac4562e7e8fff1c5ca7576d73feab64421e4a456b3c
26b,off_a,gsm8k-002,gsm8k,True,stop,2350.765923,391,f2d87fc42306da0b31aa98ab1bb7d76ec991abd76d688b0a368484ff8f546611
26b,off_a,mmlu_pro-018,mmlu_pro,False,stop,218.762056,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
26b,off_a,ifeval-002,ifeval,True,stop,1033.396873,166,8e77a96a9edf3f7f573ae9468a065fe2c8167de2648d2b064f7af9692129061e
26b,off_a,mmlu_pro-035,mmlu_pro,True,stop,134.44654,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
26b,off_a,gsm8k-041,gsm8k,True,stop,542.86513,77,3cf399b709564d78b55d0ef5e71dadc7d2901fea7c42d01c38117fa605084334
26b,off_a,mbpp-007,mbpp,False,length,3036.186622,512,5ca9dc82575df50fd6d3e5cbfaae20cfb2086159a949f907fce2c253d8bb7b1f
26b,off_a,gsm8k-037,gsm8k,False,stop,1612.823992,257,d716e7c58249ec7e0d7b29d5962d3e018ce39402a7d54ebfe84bb4b90e0cbc51
26b,off_a,mmlu_pro-051,mmlu_pro,False,stop,167.76578,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
26b,off_a,gsm8k-039,gsm8k,True,stop,2452.208657,413,dc07bb5a2a12676ba0696b32192583e2bfc99c7b795c175fdb4c9d14065314eb
26b,off_a,mmlu_pro-012,mmlu_pro,False,stop,226.442679,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
26b,off_a,ifeval-024,ifeval,True,stop,1249.645048,193,febcfbd89fb2b506504593c867f944f0a0634204d2d8dc97394a6c073f421cc5
26b,off_a,ifeval-025,ifeval,True,stop,3018.330258,509,34b8bd7f2e6eaf43ec2dd59805b74171b1b8894a5480aeecb8608c915fb6ad77
26b,off_a,gsm8k-001,gsm8k,True,stop,1332.210273,211,8b34441fcc4effc237cc22cd0048fd238535f54b8773e47e5800924aa48f493b
26b,off_a,mbpp-036,mbpp,True,stop,314.122635,35,68f4d7589f633b92b13fefd6bef50c8c846fe1a3fe75b1a2bbc3a26e31f80c9f
26b,off_a,gsm8k-004,gsm8k,True,stop,809.560828,127,403acf20e2ab7f1066d703466eeec538c82750e216ccaab213fbb344599ebda7
26b,off_a,mbpp-022,mbpp,True,stop,330.740704,36,0de54c5f0b17f075fcf6b40205e874d57cddc5d15fb264c75bb341a73617141e
26b,off_a,mbpp-013,mbpp,True,stop,802.9611,119,ba87158c7b788cf7dab68009d329d431cf9b41debd6418b4d344e78a2818f0b1
26b,off_a,ifeval-013,ifeval,True,stop,1026.463018,168,2ac5354d9bb3ab0afdad585c7e0aab21e07c4b6d8faec198035d4ff8ad4743b5
26b,off_a,ifeval-007,ifeval,False,stop,356.682436,49,3f04418a8ae01c7574bce43661bbbe9ace6d2432e83294c05be4eddb89f69f89
26b,off_a,mbpp-021,mbpp,True,stop,584.280406,89,14be9e691965c61ccaff5d840a91799834301276f3da67a929d47e25123d2681
26b,off_a,mbpp-002,mbpp,True,stop,676.986749,101,74f0513651bafe66efa36352ec55fd56ef645ae0a59e5c37f56488fe1822e5e2
26b,off_a,gsm8k-054,gsm8k,True,stop,1502.210219,250,89b8275c1eac1fadf017ab38c5ee707a4452e5d0bbc14f6ab1d3ac02fc07acd3
26b,off_a,mmlu_pro-043,mmlu_pro,True,stop,142.463069,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
26b,off_a,mmlu_pro-036,mmlu_pro,True,stop,105.832421,5,79c14ef69b8803008a7947090ee9d8b4065c49bc1b60dd0d647e9b27f2aac0bd
26b,off_a,ifeval-004,ifeval,True,stop,3040.044289,522,3a0cbeb6e84a7dead91abb773e7fde95e8969f03459351481819f4f327393720
26b,off_a,gsm8k-042,gsm8k,True,stop,1031.380844,161,256327bb7257d4e57a4ff800abbd46f431314fff4af17b423a3f6d4f041efcdd
26b,off_a,ifeval-029,ifeval,True,stop,1975.040718,333,522ea30cdd25625a76d71776d42123b71228d7332db14cd2673e4401d73c352f
26b,off_a,gsm8k-017,gsm8k,True,stop,635.230938,93,c9b1b60bedca5ef6ae892605a83204c7194d2e504c2b2bf5d0d7c7e0decdbec1
26b,off_a,gsm8k-033,gsm8k,True,stop,1281.048588,210,b9816608863f569cc550e1e62781efcf893e4efd03c43847ee076a03f5151398
26b,off_a,mmlu_pro-002,mmlu_pro,False,stop,146.664453,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
26b,off_a,gsm8k-005,gsm8k,True,stop,1035.586046,162,0fbac390c1d811bf608f1fc955d2a8ac95a5485aa45c1f7b5faeb1c43a7c2bf1
26b,off_a,mmlu_pro-004,mmlu_pro,True,stop,188.738202,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
26b,off_a,mmlu_pro-001,mmlu_pro,True,stop,214.429272,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
26b,off_a,mmlu_pro-031,mmlu_pro,True,stop,136.325259,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
26b,off_a,ifeval-019,ifeval,True,stop,2559.372635,443,743e67289ddc699316966bef71804900a159670af3b656c0823e5ff25c89064d
26b,off_a,gsm8k-034,gsm8k,False,stop,2026.417907,332,d50034d108efffbc79b5918c4e8d5f6263b1a08d7f895c6ce1633f26edcad7d0
26b,off_a,gsm8k-031,gsm8k,True,stop,1452.22481,231,c82cdc07e53d95762a069569c3d8a473a3419d0e574aae91f8059f30fc54c547
26b,off_a,gsm8k-036,gsm8k,True,stop,1032.509128,164,d0f71858e208dcf7fbff2d3240ed28757732f0a532ab0ebb2a615b8ede804033
26b,off_a,gsm8k-022,gsm8k,True,stop,1260.95133,203,12d04fe6357faf49add0cd3a2263d43609715132d83814c067aa0fb5decbdadc
26b,off_a,mmlu_pro-023,mmlu_pro,False,stop,185.19101,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
26b,off_a,ifeval-017,ifeval,True,stop,3215.434894,548,78430c652d519c24c5f775d9e722bf2e5f0e0f6e9623928e11c881234d7bb211
26b,off_a,mbpp-015,mbpp,True,stop,553.386585,72,aeb5e99e6c9fda6f10b362490a5eae3fcd336e45eb5d85798fe1355edf018a1a
26b,off_a,mmlu_pro-040,mmlu_pro,True,stop,124.141511,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
26b,off_a,mmlu_pro-047,mmlu_pro,True,stop,153.052242,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
26b,off_a,ifeval-022,ifeval,True,stop,800.638936,123,e240dc04a6dacdea6a673b5995f71959f4a2c200529f62076fed26c4f0d8f890
26b,off_a,gsm8k-028,gsm8k,True,stop,638.768611,99,008a3b202ae22512601adf88c7e06f9b9b30c552d06b84cd028fa3d8cd0ecc36
26b,off_a,mbpp-027,mbpp,True,stop,436.164159,53,c6bea878f01a3eb77a45734df8c801301f79b77d427d70565de7fe514e396189
26b,off_a,ifeval-005,ifeval,True,stop,2064.527511,341,b5a3c676aab5214dc58ed27877a7813e68116542bbf6169fc8e87d688463000e
26b,off_a,mbpp-029,mbpp,True,stop,944.297953,148,6f1a6b5922a15bf2461f3f9469766c3d65890c45923def42294824352d435ff3
26b,off_a,ifeval-010,ifeval,True,stop,2074.707195,349,7147fc70dc412c0b8493e76b855580f6614e6ffc19fa5edbd2ea79589103594b
26b,off_a,gsm8k-032,gsm8k,True,stop,1238.466637,194,dff85e67df64af8d7ed1f5633ee471b19fe70c8804ae659c16341477234a579f
26b,off_a,gsm8k-048,gsm8k,True,stop,1129.255364,179,84afabaec69303f8b34493301a67cc7e8cb3dabbd686b046147dab5ee26ab793
26b,off_a,ifeval-012,ifeval,True,stop,2462.192269,417,3d22577f5d603b472d42bdab18c627190028561fb91200220d49656a06942792
26b,off_a,mmlu_pro-037,mmlu_pro,True,stop,211.283028,5,383107968fb4dbad920fba520520a41a0449a7214bbf4a8288643187983af7c9
26b,off_a,gsm8k-026,gsm8k,True,stop,1863.012873,308,aa6ae5919c1fc16b5cf18e374ddaad4913176cd5e85d0cf23e6d4d1aee916dc2
26b,off_a,ifeval-027,ifeval,False,stop,3982.742909,680,cc2f96dc57849ca1f2305be3088b037214a0730fc224a5d8ed1dab6221740f71
26b,off_a,mbpp-032,mbpp,True,stop,643.839519,83,9e0837a89ac59a00f6a7c970b45bd4cbd81ac27f842af5a57cb9802178c0cbdf
26b,off_a,gsm8k-051,gsm8k,True,stop,1443.227287,231,904025a261b60d447f2a14904d29a3b8062b6cbdca49b226bb64b109bac606ad
26b,off_a,mmlu_pro-008,mmlu_pro,True,stop,171.292285,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
26b,off_a,mbpp-026,mbpp,True,stop,513.219149,70,11929beb76245890f5cfbd5e0319688f45048d8ffad43557e4a3ea51f7cf4dd7
26b,off_a,mbpp-033,mbpp,False,stop,1754.659308,292,f210df911bbe0af07687b7dabf4e5d0499b5ed1d1014572ac8e49bed7a8e1cf5
26b,off_a,mbpp-014,mbpp,False,stop,943.998458,136,612c13e00cee419c9959f681d06d9bc66a97cb8e7fce0f79b678e4b625faf2e3
26b,off_a,mbpp-024,mbpp,True,stop,1562.522055,249,95271c56f0e19b14ed5a019207e76ba08665ee2d1a5b6cc8fd225b040c27f8c1
26b,off_a,mmlu_pro-019,mmlu_pro,False,stop,213.716243,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
26b,off_a,mmlu_pro-032,mmlu_pro,True,stop,172.872046,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
26b,off_a,mmlu_pro-034,mmlu_pro,False,stop,161.139838,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
26b,off_a,mbpp-019,mbpp,True,stop,1298.513116,211,fab1341b9003f7246b930d08f6686938b2408bb3ef591279a0d37f632703f430
26b,off_a,gsm8k-025,gsm8k,True,stop,1005.954634,155,c8b7111bea2fb5b82761816643a84bdcbcd828be1a38815bb5d2d730db7dc57e
26b,off_a,mbpp-039,mbpp,True,stop,321.051582,35,df21cfb4c31276176ba552cc14abae47702e5f7deb9b3cb1ed37c88d89259258
26b,off_a,ifeval-039,ifeval,True,stop,357.393577,47,f1a9396ae22af757a401640d8a107e4ab714a7fc29cf7a8f48f3fa975423dc2d
26b,off_a,gsm8k-018,gsm8k,True,stop,500.478772,79,96ae1629157a0c0caf49b2f979d2dc56a842eef96769c2fd728e8dab2b52b752
26b,off_a,ifeval-026,ifeval,True,stop,1179.779736,200,d7faee2a1084643ba29db6535de6c5a8fb288d6067135a34af47b67ab8254b92
26b,off_a,gsm8k-009,gsm8k,False,length,3042.356853,512,a59e399cf6103f0806a0f0230aae5386eb1cf5e0589d8c342b81cc85f837c700
26b,off_a,mmlu_pro-020,mmlu_pro,False,stop,214.692082,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
26b,off_a,mmlu_pro-021,mmlu_pro,True,stop,188.641117,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
26b,off_a,mmlu_pro-013,mmlu_pro,True,stop,151.671699,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
26b,off_a,mmlu_pro-042,mmlu_pro,False,stop,182.098486,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
26b,off_a,mmlu_pro-057,mmlu_pro,True,stop,192.008251,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
26b,off_a,mmlu_pro-000,mmlu_pro,False,stop,213.903093,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
26b,off_a,mbpp-035,mbpp,True,stop,807.142872,119,9c77efdfc509033b1fa892a1b8be4e0b80a24bfa73527d2e982b4ebece38a82e
26b,off_a,mmlu_pro-039,mmlu_pro,True,stop,144.233009,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
26b,off_a,gsm8k-040,gsm8k,True,stop,1173.787055,193,27763bc156a765d2fc8eae5acdabe99a32b5a8e2889ecf5e6aa7b8bb64b641ca
